time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
5897190.0,-0.585937,0.972656,-1.311035,0.049562,0.018652,0.021583,-1.866699,0.199219,-0.563965,-0.032775,0.046631,-0.014922,non_chewing,-,0.000,-,non_chewing
5897200.0,-0.584473,0.978516,-1.32666,0.053825,0.010392,0.015721,-1.868652,0.206055,-0.562012,-0.035972,0.04743,-0.014123,non_chewing,-,0.000,-,non_chewing
5897210.0,-0.589844,0.966797,-1.332031,0.053292,0.022649,0.009326,-1.853027,0.207031,-0.57959,-0.03917,0.040769,-0.014655,non_chewing,-,0.000,-,non_chewing
5897220.0,-0.580078,0.978027,-1.336914,0.052493,0.022383,0.010126,-1.859375,0.211426,-0.575684,-0.030377,0.045832,-0.009859,non_chewing,-,0.000,-,non_chewing
5897230.0,-0.586426,0.974121,-1.328125,0.053559,0.028245,0.009326,-1.868164,0.202148,-0.569824,-0.020251,0.045832,-0.010126,non_chewing,-,0.000,-,non_chewing
5897240.0,-0.583496,0.974609,-1.330566,0.049296,0.01732,0.019185,-1.866211,0.199707,-0.574219,-0.031176,0.050894,-0.010658,non_chewing,-,0.000,-,non_chewing
5897250.0,-0.586426,0.973145,-1.327148,0.051427,0.033041,0.005596,-1.867676,0.201172,-0.581055,-0.03011,0.046098,-0.011458,non_chewing,-,0.000,-,non_chewing
5897260.0,-0.575684,0.973633,-1.338867,0.05276,0.028245,0.015455,-1.870605,0.206543,-0.57666,-0.031443,0.038371,-0.019185,non_chewing,-,0.000,-,non_chewing
5897270.0,-0.58252,0.976562,-1.32373,0.049828,0.009859,0.017853,-1.85791,0.218262,-0.562988,-0.031975,0.040769,-0.00906,non_chewing,-,0.000,-,non_chewing
5897280.0,-0.59082,0.979004,-1.325684,0.054092,0.023182,0.019985,-1.858398,0.206543,-0.580566,-0.03011,0.038104,-0.007194,non_chewing,-,0.000,-,non_chewing
5897290.0,-0.57959,0.972656,-1.314453,0.047697,0.020518,0.002665,-1.860352,0.206543,-0.59375,-0.026646,0.039969,-0.004263,non_chewing,-,0.000,-,non_chewing
5897300.0,-0.57666,0.97168,-1.319824,0.048763,0.011724,0.002931,-1.855957,0.208984,-0.571777,-0.031709,0.032242,-0.013323,non_chewing,-,0.000,-,non_chewing
5897310.0,-0.581543,0.967285,-1.308594,0.042634,0.022383,0.011458,-1.864258,0.208984,-0.568359,-0.042101,0.039703,-0.004263,non_chewing,-,0.000,-,non_chewing
5897320.0,-0.582031,0.976074,-1.34082,0.045565,0.023182,0.013323,-1.860352,0.201172,-0.567383,-0.029311,0.037305,-0.016521,non_chewing,-,0.000,-,non_chewing
5897330.0,-0.581543,0.97168,-1.321777,0.057822,0.029577,0.018386,-1.868164,0.197754,-0.574707,-0.03011,0.03544,-0.017054,non_chewing,-,0.000,-,non_chewing
5897340.0,-0.583496,0.967773,-1.320801,0.053825,0.018919,0.011724,-1.865234,0.20166,-0.574707,-0.031709,0.0437,-0.015988,non_chewing,-,0.000,-,non_chewing
5897350.0,-0.576172,0.976074,-1.327637,0.050361,0.027712,0.016254,-1.86377,0.204102,-0.571777,-0.036505,0.038637,-0.005329,non_chewing,-,0.000,-,non_chewing
5897360.0,-0.578613,0.970703,-1.31543,0.046364,0.015188,0.010658,-1.856934,0.201172,-0.577148,-0.037038,0.037038,-0.00906,non_chewing,-,0.000,-,non_chewing
5897370.0,-0.589355,0.974121,-1.324219,0.046364,0.022383,0.00826,-1.861328,0.206055,-0.566406,-0.027979,0.045832,-0.010392,non_chewing,-,0.000,-,non_chewing
5897380.0,-0.589355,0.978027,-1.321777,0.059155,0.018386,0.005063,-1.871094,0.20752,-0.572266,-0.032775,0.045299,-0.017853,non_chewing,-,0.000,-,non_chewing
5897390.0,-0.584961,0.977051,-1.315918,0.051427,0.021583,0.003997,-1.86377,0.213379,-0.579102,-0.037038,0.045565,-0.012524,non_chewing,-,0.000,-,non_chewing
5897400.0,-0.581543,0.964844,-1.32666,0.052227,0.022649,0.01279,-1.861328,0.202637,-0.577637,-0.030643,0.041035,-0.006129,non_chewing,-,0.000,-,non_chewing
5897410.0,-0.591309,0.973145,-1.313965,0.043167,0.024248,0.017587,-1.853516,0.205078,-0.57373,-0.033574,0.038637,-0.009859,non_chewing,-,0.000,-,non_chewing
5897420.0,-0.580566,0.964844,-1.31543,0.053825,0.023449,0.018919,-1.864746,0.20459,-0.573242,-0.03464,0.034907,-0.004796,non_chewing,-,0.000,-,non_chewing
5897430.0,-0.57666,0.977051,-1.3125,0.038371,0.028245,0.011191,-1.855957,0.203613,-0.564941,-0.030377,0.03917,-0.012524,non_chewing,-,0.000,-,non_chewing
5897440.0,-0.584473,0.968262,-1.328613,0.041568,0.020251,0.008793,-1.866699,0.208008,-0.575684,-0.036772,0.043966,-0.012257,non_chewing,-,0.000,-,non_chewing
5897450.0,-0.581055,0.978516,-1.305176,0.0429,0.026113,0.017054,-1.866699,0.215332,-0.570312,-0.036505,0.044233,-0.015455,non_chewing,-,0.000,-,non_chewing
5897460.0,-0.57666,0.967773,-1.339355,0.050628,0.027712,0.012524,-1.861816,0.208496,-0.587891,-0.030377,0.045299,-0.013057,non_chewing,-,0.000,-,non_chewing
5897470.0,-0.579102,0.974121,-1.327637,0.048496,0.020251,0.011991,-1.860352,0.213867,-0.567383,-0.030643,0.036772,-0.007994,non_chewing,-,0.000,-,non_chewing
5897480.0,-0.587891,0.973145,-1.334473,0.049562,0.022649,0.016521,-1.868652,0.209473,-0.588379,-0.031176,0.045565,-0.006928,non_chewing,-,0.000,-,non_chewing
5897490.0,-0.579102,0.97168,-1.320801,0.044233,0.029577,0.019452,-1.862793,0.208496,-0.576172,-0.033574,0.029844,-0.017853,non_chewing,-,0.000,-,non_chewing
5897500.0,-0.577148,0.971191,-1.327148,0.05196,0.015188,0.009326,-1.858398,0.20752,-0.564453,-0.041035,0.039969,-0.016521,non_chewing,-,0.000,-,non_chewing
5897510.0,-0.575195,0.970215,-1.32959,0.058622,0.022916,0.015188,-1.856445,0.205566,-0.568359,-0.033308,0.043966,-0.002398,non_chewing,-,0.000,-,non_chewing
5897520.0,-0.581543,0.975098,-1.328125,0.046098,0.014922,0.015455,-1.861328,0.200684,-0.584473,-0.031443,0.040236,-0.015455,non_chewing,-,0.000,-,non_chewing
5897530.0,-0.576172,0.973145,-1.333496,0.038637,0.018652,0.020518,-1.858887,0.209473,-0.554199,-0.031975,0.03917,-0.013057,non_chewing,-,0.000,-,non_chewing
5897540.0,-0.57959,0.97168,-1.319336,0.033841,0.017853,0.01359,-1.861816,0.200195,-0.5625,-0.032242,0.041835,-0.013323,non_chewing,-,0.000,-,non_chewing
5897550.0,-0.579102,0.97168,-1.321289,0.036239,0.018919,0.012524,-1.864746,0.200684,-0.57373,-0.03464,0.037571,-0.009593,non_chewing,-,0.000,-,non_chewing
5897560.0,-0.589355,0.977051,-1.313965,0.044499,0.025047,0.008527,-1.868164,0.209961,-0.570801,-0.033308,0.040769,-0.014655,non_chewing,-,0.000,-,non_chewing
5897570.0,-0.585449,0.980957,-1.325195,0.039969,0.023982,0.016521,-1.861328,0.209473,-0.583984,-0.028511,0.055158,-0.015721,non_chewing,-,0.000,-,non_chewing
5897580.0,-0.585937,0.972656,-1.317871,0.053559,0.022649,0.018386,-1.871582,0.209473,-0.58252,-0.031975,0.0437,-0.019452,non_chewing,-,0.000,-,non_chewing
5897590.0,-0.57666,0.974121,-1.321777,0.04823,0.018652,0.009593,-1.859863,0.205566,-0.571289,-0.033041,0.044766,-0.007727,non_chewing,-,0.000,-,non_chewing
5897600.0,-0.588867,0.976562,-1.322754,0.055424,0.013856,0.006129,-1.866211,0.199707,-0.577637,-0.027712,0.028511,-0.018119,non_chewing,-,0.000,-,non_chewing
5897610.0,-0.586914,0.978027,-1.316406,0.046364,0.031176,0.010925,-1.862793,0.202637,-0.564453,-0.033841,0.037571,-0.011191,non_chewing,-,0.000,-,non_chewing
5897620.0,-0.581543,0.977051,-1.322266,0.050361,0.018652,0.010126,-1.861816,0.206055,-0.568848,-0.03011,0.034107,-0.010392,non_chewing,-,0.000,-,non_chewing
5897630.0,-0.585449,0.975098,-1.320313,0.045832,0.021583,0.008527,-1.867188,0.200684,-0.575195,-0.035706,0.034907,-0.013856,non_chewing,-,0.000,-,non_chewing
5897640.0,-0.583008,0.972168,-1.313965,0.048496,0.020784,0.018652,-1.866211,0.200684,-0.587402,-0.036505,0.045565,-0.010126,non_chewing,-,0.000,-,non_chewing
5897650.0,-0.58252,0.967773,-1.330078,0.045299,0.021051,0.014655,-1.859863,0.206543,-0.572266,-0.026913,0.037838,-0.012257,non_chewing,-,0.000,-,non_chewing
5897660.0,-0.584473,0.97168,-1.319336,0.043167,0.018652,0.01732,-1.861816,0.20459,-0.55957,-0.035173,0.043167,-0.013323,non_chewing,-,0.000,-,non_chewing
5897670.0,-0.580566,0.978027,-1.320801,0.042634,0.019452,0.014655,-1.863281,0.211914,-0.588867,-0.034107,0.044499,-0.008527,non_chewing,-,0.000,-,non_chewing
5897680.0,-0.588379,0.973633,-1.313477,0.041568,0.022649,0.010392,-1.86084,0.200195,-0.580078,-0.033308,0.045299,-0.015455,non_chewing,-,0.000,-,non_chewing
5897690.0,-0.58252,0.963867,-1.324707,0.037571,0.01732,0.011191,-1.871094,0.215332,-0.575684,-0.033841,0.0429,-0.006129,non_chewing,-,0.000,-,non_chewing
5897700.0,-0.584473,0.979492,-1.32666,0.038371,0.02185,0.015721,-1.860352,0.211914,-0.587402,-0.029577,0.041568,-0.010658,non_chewing,-,0.000,-,non_chewing
5897710.0,-0.584961,0.969727,-1.32373,0.047697,0.020784,0.01359,-1.860352,0.208984,-0.564453,-0.03011,0.043433,-0.016254,non_chewing,-,0.000,-,non_chewing
5897720.0,-0.577637,0.964844,-1.317871,0.046897,0.023449,0.011991,-1.862793,0.203125,-0.570801,-0.036505,0.047164,-0.013856,non_chewing,-,0.000,-,non_chewing
5897730.0,-0.592285,0.972656,-1.31543,0.049562,0.022649,0.014389,-1.863281,0.208496,-0.573242,-0.038104,0.041302,0.001599,non_chewing,-,0.000,-,non_chewing
5897740.0,-0.583984,0.976562,-1.318848,0.043167,0.02638,0.018119,-1.865723,0.203125,-0.563477,-0.034907,0.034907,-0.000799,non_chewing,-,0.000,-,non_chewing
5897750.0,-0.573242,0.976562,-1.330078,0.043167,0.015721,0.016254,-1.858398,0.210937,-0.564453,-0.0429,0.035706,-0.01279,non_chewing,-,0.000,-,non_chewing
5897760.0,-0.583008,0.973633,-1.324707,0.036505,0.023982,0.015988,-1.865234,0.204102,-0.57373,-0.029044,0.0437,-0.019185,non_chewing,-,0.000,-,non_chewing
5897770.0,-0.587402,0.980469,-1.317383,0.047697,0.022116,0.007994,-1.864746,0.206543,-0.567871,-0.027446,0.0429,-0.013057,non_chewing,-,0.000,-,non_chewing
5897780.0,-0.583984,0.976074,-1.32373,0.054358,0.014123,0.012257,-1.864746,0.207031,-0.574707,-0.03464,0.0429,-0.015188,non_chewing,-,0.000,-,non_chewing
5897790.0,-0.583008,0.981934,-1.325684,0.057556,0.022916,0.020518,-1.864258,0.195801,-0.57373,-0.030643,0.049562,-0.013057,non_chewing,-,0.000,-,non_chewing
5897800.0,-0.58252,0.983398,-1.308105,0.043167,0.023182,0.015721,-1.85791,0.208984,-0.575195,-0.032508,0.04743,-0.011991,non_chewing,-,0.000,-,non_chewing
5897810.0,-0.581055,0.974121,-1.324219,0.046364,0.024515,0.014655,-1.85498,0.208496,-0.574707,-0.01732,0.038104,-0.003198,non_chewing,-,0.000,-,non_chewing
5897820.0,-0.592285,0.966309,-1.327637,0.039703,0.016521,0.009859,-1.86084,0.214844,-0.569336,-0.033308,0.042634,-0.00373,non_chewing,-,0.000,-,non_chewing
5897830.0,-0.581055,0.968262,-1.326172,0.051161,0.027446,0.014123,-1.862793,0.202148,-0.572754,-0.03091,0.044499,-0.014655,non_chewing,-,0.000,-,non_chewing
5897840.0,-0.583496,0.977051,-1.331543,0.046098,0.023182,0.01732,-1.864258,0.208984,-0.571289,-0.037305,0.036505,-0.014922,non_chewing,-,0.000,-,non_chewing
5897850.0,-0.585449,0.982422,-1.328125,0.05276,0.017853,0.016521,-1.854004,0.19873,-0.569824,-0.022649,0.042368,-0.011991,non_chewing,-,0.000,-,non_chewing
5897860.0,-0.583496,0.973633,-1.327637,0.047963,0.011991,0.018386,-1.865723,0.203613,-0.571777,-0.033041,0.041035,-0.014389,non_chewing,-,0.000,-,non_chewing
5897870.0,-0.583984,0.977539,-1.331543,0.038371,0.024515,0.023182,-1.859375,0.210449,-0.577148,-0.034107,0.041835,-0.002665,non_chewing,-,0.000,-,non_chewing
5897880.0,-0.583008,0.976562,-1.326172,0.038371,0.027179,0.011724,-1.868164,0.199707,-0.568848,-0.025847,0.049296,-0.010658,non_chewing,-,0.000,-,non_chewing
5897890.0,-0.586426,0.977539,-1.321289,0.051161,0.025047,0.007461,-1.862793,0.210937,-0.566406,-0.037571,0.042101,-0.013323,non_chewing,-,0.000,-,non_chewing
5897900.0,-0.588379,0.974609,-1.317871,0.045299,0.03011,0.018652,-1.874023,0.195801,-0.57666,-0.033308,0.042634,-0.002132,non_chewing,-,0.000,-,non_chewing
5897910.0,-0.582031,0.974121,-1.321777,0.042368,0.032242,0.010925,-1.859863,0.201172,-0.576172,-0.037571,0.038637,-0.012524,non_chewing,-,0.000,-,non_chewing
5897920.0,-0.575684,0.974609,-1.313477,0.054092,0.029044,0.018386,-1.861816,0.206055,-0.584473,-0.03091,0.041568,-0.011458,non_chewing,-,0.000,-,non_chewing
5897930.0,-0.578613,0.973145,-1.337402,0.039703,0.020518,0.013856,-1.860352,0.203613,-0.57373,-0.034907,0.039436,-0.008527,non_chewing,-,0.000,-,non_chewing
5897940.0,-0.580566,0.970215,-1.329102,0.0437,0.010658,0.010658,-1.855957,0.208496,-0.584473,-0.032242,0.039436,-0.019718,non_chewing,-,0.000,-,non_chewing
5897950.0,-0.590332,0.977539,-1.310547,0.046631,0.017054,0.005862,-1.86377,0.203125,-0.577148,-0.034107,0.046631,-0.01359,non_chewing,-,0.000,-,non_chewing
5897960.0,-0.583984,0.97998,-1.331543,0.038637,0.027179,0.006129,-1.866699,0.203613,-0.574707,-0.033041,0.03917,-0.013323,non_chewing,-,0.000,-,non_chewing
5897970.0,-0.581055,0.977539,-1.320313,0.038904,0.024248,0.011191,-1.86084,0.206543,-0.571289,-0.032508,0.051161,-0.013057,non_chewing,-,0.000,-,non_chewing
5897980.0,-0.584961,0.987793,-1.336426,0.041835,0.031975,0.011991,-1.86084,0.208984,-0.561523,-0.027712,0.037038,-0.01359,non_chewing,-,0.000,-,non_chewing
5897990.0,-0.572754,0.974609,-1.329102,0.043167,0.016787,0.013323,-1.861328,0.201172,-0.581543,-0.031709,0.046364,-0.007194,non_chewing,-,0.000,-,non_chewing
5898000.0,-0.588379,0.974121,-1.326172,0.044233,0.021583,0.006395,-1.866699,0.203613,-0.581543,-0.021583,0.037571,-0.016787,non_chewing,-,0.000,-,non_chewing
5898010.0,-0.580078,0.967773,-1.327637,0.053292,0.015455,0.009326,-1.850098,0.211426,-0.583008,-0.034907,0.041035,-0.011191,non_chewing,-,0.000,-,non_chewing
5898020.0,-0.57959,0.970703,-1.323242,0.046364,0.018652,0.006662,-1.867676,0.209473,-0.586914,-0.022916,0.038904,-0.013856,non_chewing,-,0.000,-,non_chewing
5898030.0,-0.584961,0.973145,-1.322266,0.043966,0.018386,0.014123,-1.855469,0.210937,-0.578125,-0.031709,0.041302,-0.007727,non_chewing,-,0.000,-,non_chewing
5898040.0,-0.585449,0.974609,-1.315918,0.051161,0.023182,0.015721,-1.859863,0.203613,-0.562988,-0.033574,0.039436,-0.012257,non_chewing,-,0.000,-,non_chewing
5898050.0,-0.586914,0.973633,-1.32666,0.046631,0.022116,0.016254,-1.855957,0.206055,-0.571289,-0.025847,0.037305,-0.01359,non_chewing,-,0.000,-,non_chewing
5898060.0,-0.585449,0.975586,-1.315918,0.046364,0.02558,0.009593,-1.862305,0.213867,-0.572266,-0.022649,0.040502,-0.012257,non_chewing,-,0.000,-,non_chewing
5898070.0,-0.583496,0.973633,-1.324707,0.049296,0.024515,0.011191,-1.855957,0.206055,-0.588867,-0.028778,0.042634,-0.01732,non_chewing,-,0.000,-,non_chewing
5898080.0,-0.585449,0.975098,-1.324707,0.048763,0.022649,0.011991,-1.860352,0.197266,-0.575195,-0.038371,0.041568,-0.012257,non_chewing,-,0.000,-,non_chewing
5898090.0,-0.59082,0.976562,-1.317871,0.050095,0.028245,0.005329,-1.868164,0.208496,-0.560547,-0.033041,0.040502,-0.00906,non_chewing,-,0.000,-,non_chewing
5898100.0,-0.581543,0.978027,-1.321777,0.047697,0.016787,0.008527,-1.85791,0.209473,-0.573242,-0.030377,0.035706,-0.00906,non_chewing,-,0.000,-,non_chewing
5898110.0,-0.583984,0.977539,-1.315918,0.048763,0.027179,0.011458,-1.864258,0.213379,-0.581543,-0.03544,0.041035,-0.005329,non_chewing,-,0.000,-,non_chewing
5898120.0,-0.587891,0.972168,-1.321777,0.047697,0.016254,0.019185,-1.865723,0.213379,-0.565918,-0.028245,0.045832,-0.016787,non_chewing,-,0.000,-,non_chewing
5898130.0,-0.575195,0.978516,-1.33252,0.059688,0.010658,0.010658,-1.871582,0.19873,-0.583984,-0.032508,0.043433,-0.007727,non_chewing,-,0.000,-,non_chewing
5898140.0,-0.586426,0.973145,-1.313477,0.049296,0.025847,0.018119,-1.861816,0.208496,-0.571289,-0.028245,0.040502,-0.015188,non_chewing,-,0.000,-,non_chewing
5898150.0,-0.574219,0.972168,-1.318359,0.052227,0.023182,0.010658,-1.856934,0.20166,-0.575684,-0.031975,0.050361,0.003997,non_chewing,-,0.000,-,non_chewing
5898160.0,-0.588867,0.979004,-1.321289,0.058888,0.025047,0.012257,-1.861816,0.20166,-0.574219,-0.033574,0.046098,-0.013323,non_chewing,-,0.000,-,non_chewing
5898170.0,-0.577148,0.97998,-1.323242,0.045032,0.028511,0.018386,-1.868164,0.204102,-0.57666,-0.035173,0.046631,-0.013057,non_chewing,-,0.000,-,non_chewing
5898180.0,-0.587402,0.972168,-1.316895,0.048496,0.014655,0.013323,-1.870117,0.202637,-0.57373,-0.036239,0.044233,-0.018386,non_chewing,-,0.000,-,non_chewing
5898190.0,-0.591309,0.977539,-1.320801,0.05276,0.020518,0.012524,-1.862305,0.202637,-0.581543,-0.017054,0.040502,-0.01279,non_chewing,-,0.000,-,non_chewing
5898200.0,-0.579102,0.973633,-1.338379,0.048496,0.028511,0.014922,-1.85498,0.214355,-0.568359,-0.025847,0.040769,-0.010925,non_chewing,-,0.000,-,non_chewing
5898210.0,-0.57959,0.979004,-1.316406,0.041035,0.026913,0.014389,-1.862305,0.206055,-0.576172,-0.032508,0.047963,-0.014389,non_chewing,-,0.000,-,non_chewing
5898220.0,-0.590332,0.973145,-1.319336,0.042101,0.022649,0.011458,-1.86377,0.204102,-0.579102,-0.031176,0.036239,-0.010925,non_chewing,-,0.000,-,non_chewing
5898230.0,-0.583984,0.980469,-1.320313,0.051694,0.027712,0.013856,-1.865234,0.20752,-0.57373,-0.035706,0.035972,-0.00373,non_chewing,-,0.000,-,non_chewing
5898240.0,-0.586426,0.976562,-1.32666,0.05649,0.013856,0.014123,-1.868164,0.205566,-0.571289,-0.035972,0.039969,-0.013323,non_chewing,-,0.000,-,non_chewing
5898250.0,-0.57666,0.96875,-1.318848,0.044766,0.027979,0.009859,-1.865723,0.200684,-0.581055,-0.032508,0.050095,-0.010658,non_chewing,-,0.000,-,non_chewing
5898260.0,-0.586914,0.974121,-1.32666,0.045832,0.020251,0.006662,-1.862793,0.201172,-0.566895,-0.038904,0.038104,-0.016521,non_chewing,-,0.000,-,non_chewing
5898270.0,-0.581543,0.977539,-1.319824,0.045832,0.022383,0.011191,-1.86377,0.196777,-0.577148,-0.034107,0.043167,-0.012524,non_chewing,-,0.000,-,non_chewing
5898280.0,-0.592285,0.978027,-1.32666,0.041835,0.008793,0.017054,-1.869141,0.203125,-0.57959,-0.040236,0.035706,-0.015721,non_chewing,-,0.000,-,non_chewing
5898290.0,-0.587891,0.972656,-1.322266,0.050361,0.022649,0.015188,-1.854004,0.208008,-0.585937,-0.025047,0.033308,-0.009326,non_chewing,-,0.000,-,non_chewing
5898300.0,-0.585449,0.974609,-1.317383,0.049296,0.026113,0.017853,-1.865234,0.203613,-0.578613,-0.027712,0.046098,-0.011724,non_chewing,-,0.000,-,non_chewing
5898310.0,-0.578125,0.970215,-1.316895,0.046098,0.023182,0.005862,-1.862305,0.20166,-0.571777,-0.027712,0.038371,-0.005596,non_chewing,-,0.000,-,non_chewing
5898320.0,-0.576172,0.969238,-1.328125,0.045832,0.02558,0.009593,-1.868164,0.201172,-0.577148,-0.027979,0.032508,-0.013057,non_chewing,-,0.000,-,non_chewing
5898330.0,-0.580078,0.974121,-1.320313,0.047697,0.019452,0.011724,-1.858887,0.205078,-0.570312,-0.031176,0.031176,-0.014922,non_chewing,-,0.000,-,non_chewing
5898340.0,-0.586426,0.973633,-1.313965,0.051161,0.010126,0.009326,-1.859863,0.208496,-0.584473,-0.030377,0.037571,-0.01279,non_chewing,-,0.000,-,non_chewing
5898350.0,-0.575195,0.979492,-1.336914,0.04743,0.017853,0.006928,-1.861328,0.204102,-0.572266,-0.032775,0.041302,-0.016521,non_chewing,-,0.000,-,non_chewing
5898360.0,-0.581543,0.976074,-1.314941,0.050628,0.019452,0.010925,-1.864258,0.20166,-0.578125,-0.025047,0.042634,-0.014123,non_chewing,-,0.000,-,non_chewing
5898370.0,-0.583496,0.976562,-1.307129,0.043966,0.027979,0.011458,-1.862305,0.203125,-0.575684,-0.029577,0.048496,-0.007994,non_chewing,-,0.000,-,non_chewing
5898380.0,-0.585937,0.969238,-1.333008,0.037838,0.026913,0.014389,-1.859863,0.205078,-0.573242,-0.028245,0.036505,-0.015188,non_chewing,-,0.000,-,non_chewing
5898390.0,-0.582031,0.974121,-1.321289,0.050361,0.013856,0.016787,-1.856445,0.199219,-0.578613,-0.022649,0.040236,-0.011724,non_chewing,-,0.000,-,non_chewing
5898400.0,-0.582031,0.97168,-1.319824,0.05196,0.027979,0.005063,-1.859375,0.201172,-0.563477,-0.037038,0.041835,-0.008527,non_chewing,-,0.000,-,non_chewing
5898410.0,-0.579102,0.977539,-1.316406,0.041035,0.024515,0.013057,-1.854492,0.205078,-0.560059,-0.031176,0.038104,-0.013856,non_chewing,-,0.000,-,non_chewing
5898420.0,-0.581543,0.981445,-1.317871,0.057289,0.022116,0.011991,-1.859863,0.210937,-0.57959,-0.03011,0.046098,-0.013856,non_chewing,-,0.000,-,non_chewing
5898430.0,-0.588867,0.96582,-1.320801,0.050095,0.016521,0.015188,-1.85791,0.206543,-0.581055,-0.032242,0.040236,-0.018386,non_chewing,-,0.000,-,non_chewing
5898440.0,-0.586426,0.972656,-1.31543,0.049562,0.018119,0.011458,-1.862793,0.208008,-0.574219,-0.041035,0.044499,-0.015455,non_chewing,-,0.000,-,non_chewing
5898450.0,-0.586426,0.973633,-1.319824,0.053026,0.019185,0.017853,-1.866211,0.203125,-0.573242,-0.031176,0.045032,-0.015988,non_chewing,-,0.000,-,non_chewing
5898460.0,-0.583008,0.974121,-1.322754,0.040769,0.014922,0.017853,-1.865723,0.202637,-0.588867,-0.038637,0.050628,-0.016521,non_chewing,-,0.000,-,non_chewing
5898470.0,-0.578613,0.975098,-1.328125,0.046364,0.024248,0.008527,-1.865723,0.205078,-0.573242,-0.027446,0.036772,-0.013057,non_chewing,-,0.000,-,non_chewing
5898480.0,-0.584473,0.973145,-1.330566,0.04823,0.017853,0.015988,-1.859863,0.209473,-0.579102,-0.035972,0.033841,-0.010392,non_chewing,-,0.000,-,non_chewing
5898490.0,-0.580566,0.970215,-1.333008,0.042368,0.025847,0.01279,-1.868164,0.208008,-0.575195,-0.029577,0.043433,-0.01279,non_chewing,-,0.000,-,non_chewing
5898500.0,-0.578125,0.976562,-1.331055,0.045832,0.026646,0.005596,-1.858887,0.204102,-0.568359,-0.038104,0.039436,-0.009593,non_chewing,-,0.000,-,non_chewing
5898510.0,-0.59082,0.973145,-1.328125,0.044499,0.024781,0.022916,-1.86084,0.19873,-0.558105,-0.026646,0.03544,-0.011191,non_chewing,-,0.000,-,non_chewing
5898520.0,-0.57959,0.978027,-1.326172,0.053026,0.022649,0.019985,-1.865723,0.203613,-0.585449,-0.038104,0.041302,-0.011991,non_chewing,-,0.000,-,non_chewing
5898530.0,-0.577148,0.978027,-1.32373,0.055424,0.014922,0.010658,-1.864746,0.205566,-0.572266,-0.038104,0.0429,-0.00826,non_chewing,-,0.000,-,non_chewing
5898540.0,-0.586426,0.973633,-1.324219,0.047963,0.023982,0.015988,-1.862305,0.205566,-0.564941,-0.031176,0.032508,-0.011191,non_chewing,-,0.000,-,non_chewing
5898550.0,-0.589844,0.973145,-1.324219,0.048763,0.026113,0.009326,-1.859375,0.206543,-0.588379,-0.034374,0.046897,-0.015721,non_chewing,-,0.000,-,non_chewing
5898560.0,-0.586426,0.974609,-1.327637,0.05276,0.025847,0.011724,-1.864746,0.200195,-0.578125,-0.034374,0.047164,-0.007194,non_chewing,-,0.000,-,non_chewing
5898570.0,-0.583496,0.977539,-1.31543,0.053825,0.017054,0.015988,-1.866211,0.20459,-0.564941,-0.035972,0.035706,-0.007461,non_chewing,-,0.000,-,non_chewing
5898580.0,-0.59082,0.973633,-1.319336,0.05276,0.019185,0.016521,-1.870117,0.20166,-0.572754,-0.034374,0.041035,-0.00906,non_chewing,-,0.000,-,non_chewing
5898590.0,-0.576172,0.975586,-1.328613,0.065816,0.017054,0.007994,-1.862793,0.205566,-0.562988,-0.032775,0.036505,-0.002665,non_chewing,-,0.000,-,non_chewing
5898600.0,-0.585449,0.976074,-1.316406,0.052227,0.02638,0.010392,-1.865234,0.198242,-0.57666,-0.030377,0.040236,-0.018119,non_chewing,-,0.000,-,non_chewing
5898610.0,-0.589844,0.967285,-1.33252,0.048763,0.02558,0.004263,-1.864746,0.206543,-0.571289,-0.02558,0.044766,-0.010126,non_chewing,-,0.000,-,non_chewing
5898620.0,-0.578125,0.974121,-1.32373,0.039436,0.019718,0.014655,-1.859863,0.203125,-0.567383,-0.03544,0.037038,-0.015188,non_chewing,-,0.000,-,non_chewing
5898630.0,-0.589355,0.973145,-1.330566,0.038371,0.018119,0.007461,-1.866699,0.200195,-0.569824,-0.034107,0.042368,-0.010925,non_chewing,-,0.000,-,non_chewing
5898640.0,-0.580566,0.96875,-1.334961,0.046631,0.021583,0.007727,-1.861816,0.211426,-0.563965,-0.030643,0.045832,-0.007994,non_chewing,-,0.000,-,non_chewing
5898650.0,-0.583008,0.977051,-1.325195,0.050894,0.024515,0.014655,-1.860352,0.212402,-0.569336,-0.036239,0.03544,-0.013323,non_chewing,-,0.000,-,non_chewing
5898660.0,-0.578125,0.96582,-1.320313,0.046098,0.019452,0.013323,-1.861328,0.200684,-0.567383,-0.038104,0.05276,-0.016521,non_chewing,-,0.000,-,non_chewing
5898670.0,-0.581543,0.98291,-1.3125,0.052227,0.01732,0.016787,-1.869629,0.197266,-0.571289,-0.0429,0.034107,-0.010925,non_chewing,-,0.000,-,non_chewing
5898680.0,-0.577148,0.966309,-1.318848,0.049828,0.018386,0.012524,-1.855957,0.201172,-0.574219,-0.033574,0.038637,-0.007194,non_chewing,-,0.000,-,non_chewing
5898690.0,-0.57959,0.975586,-1.331055,0.053825,0.020251,0.010126,-1.855469,0.20459,-0.58252,-0.03544,0.046897,-0.005862,non_chewing,-,0.000,-,non_chewing
