time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,activity_label
5358955.0,-0.333984,1.592773,1.503418,0.581688,-0.219832,0.159877,-0.31543,-1.553223,1.484863,-0.215302,-0.057822,0.536123,chewing
5358965.0,-0.33252,1.613281,1.484375,0.627253,-0.200913,0.323219,-0.346191,-1.51709,1.491211,-0.210239,-0.089265,0.473504,chewing
5358975.0,-0.313477,1.576172,1.460449,0.808447,-0.147887,0.126303,-0.310059,-1.515625,1.459473,-0.188389,-0.200646,0.527063,chewing
5358985.0,-0.326172,1.590332,1.481445,0.844953,-0.185724,0.149485,-0.256836,-1.496582,1.461426,-0.153216,-0.130034,0.520934,chewing
5358995.0,-0.322266,1.533691,1.478027,1.106086,-0.187856,0.115645,-0.258789,-1.4375,1.458496,-0.237152,-0.061553,0.306165,chewing
5359005.0,-0.342285,1.557617,1.45752,1.3483,-0.293109,-0.201179,-0.274902,-1.432129,1.448242,-0.323485,-0.006395,0.306698,chewing
5359015.0,-0.363281,1.553711,1.462402,1.44476,-0.522266,-0.504946,-0.291016,-1.439453,1.443359,-0.293375,0.049296,0.372515,chewing
5359025.0,-0.400879,1.604004,1.434082,1.521234,-0.829231,-0.872931,-0.286133,-1.425781,1.446777,-0.316557,0.119642,0.338674,chewing
5359035.0,-0.403809,1.649902,1.42334,1.387737,-1.089832,-1.130067,-0.283691,-1.393555,1.424316,-0.446325,0.13483,0.220364,chewing
5359045.0,-0.405273,1.713867,1.413574,0.949672,-1.135397,-1.118077,-0.286621,-1.462402,1.428223,-0.422876,0.159611,0.233421,chewing
5359055.0,-0.407715,1.69043,1.40625,0.401825,-0.966193,-0.954735,-0.299805,-1.477539,1.454102,-0.363455,0.261933,0.110582,chewing
5359065.0,-0.398438,1.69873,1.42334,-0.045565,-0.821504,-0.850015,-0.314453,-1.47998,1.441895,-0.488692,0.197449,0.184392,chewing
5359075.0,-0.416992,1.692383,1.437012,-0.429005,-0.796989,-0.78793,-0.28125,-1.502441,1.40332,-0.477501,0.219832,0.246211,chewing
5359085.0,-0.423828,1.682129,1.444824,-0.648303,-0.947274,-0.831096,-0.286621,-1.476563,1.415039,-0.490291,0.310962,0.241948,chewing
5359095.0,-0.38916,1.684082,1.476074,-0.866003,-0.972588,-0.96113,-0.313477,-1.462402,1.411133,-0.629651,0.32242,0.201979,chewing
5359105.0,-0.373535,1.658691,1.478027,-1.083703,-1.173501,-0.775672,-0.32959,-1.472168,1.385254,-0.727975,0.367718,0.219832,chewing
5359115.0,-0.398438,1.674316,1.48584,-1.004564,-1.250775,-0.747694,-0.384766,-1.531738,1.364258,-0.76155,0.332812,0.237152,chewing
5359125.0,-0.358887,1.614746,1.496094,-0.828432,-0.942744,-0.767678,-0.378906,-1.586914,1.327148,-0.705593,0.23875,0.362123,chewing
5359135.0,-0.373535,1.606445,1.47168,-0.537455,-0.728508,-0.717317,-0.313965,-1.574707,1.322754,-0.61313,0.359191,0.550511,chewing
5359145.0,-0.377441,1.589844,1.490234,-0.162276,-0.447923,-0.70426,-0.389648,-1.572266,1.327637,-0.574493,0.577424,0.638711,chewing
5359155.0,-0.464844,1.391602,1.521973,0.132432,-0.33974,-0.457783,-0.456055,-1.575195,1.349121,-0.623256,0.495087,0.59581,chewing
5359165.0,-0.295898,1.672852,1.48877,0.227559,-0.197982,-0.901443,-0.463867,-1.56543,1.337402,-0.603005,0.325884,0.390368,chewing
5359175.0,-0.362793,1.692383,1.5,0.340806,-0.279786,-0.785531,-0.474609,-1.541016,1.304688,-0.555041,0.254738,0.319222,chewing
5359185.0,-0.393555,1.580566,1.505371,0.409286,-0.132965,-0.592613,-0.514648,-1.541992,1.293945,-0.546248,0.231289,0.289378,chewing
5359195.0,-0.421875,1.541992,1.491211,0.487626,-0.029311,-0.494821,-0.543457,-1.561523,1.286133,-0.502282,0.163341,0.241149,chewing
5359205.0,-0.371094,1.693359,1.49707,0.337874,0.06475,-0.330946,-0.541992,-1.611816,1.284668,-0.395697,0.143623,0.181727,chewing
5359215.0,-0.412598,1.661621,1.490723,0.365587,-0.234221,-0.101522,-0.519531,-1.628906,1.303223,-0.264597,0.146554,0.129501,chewing
5359225.0,-0.443848,1.61084,1.460938,0.473237,-0.308297,-0.111381,-0.501465,-1.626465,1.333984,-0.176931,0.165207,-0.01359,chewing
5359235.0,-0.427246,1.702637,1.453613,0.55211,-0.543051,-0.293908,-0.443359,-1.591309,1.379395,-0.147354,0.17853,-0.127369,chewing
5359245.0,-0.449707,1.644043,1.462402,0.591813,-0.391433,-0.273391,-0.422363,-1.575684,1.385742,-0.124704,0.244879,-0.114046,chewing
5359255.0,-0.42041,1.572754,1.442383,0.635513,-0.403957,-0.280052,-0.448242,-1.512207,1.414551,-0.118309,0.218499,-0.121507,chewing
5359265.0,-0.411621,1.599609,1.443848,0.656297,-0.345868,-0.346401,-0.452637,-1.501953,1.394043,-0.160144,0.165473,-0.127636,chewing
5359275.0,-0.405762,1.644531,1.450684,0.595277,-0.417014,-0.333078,-0.430664,-1.508301,1.375,-0.174,0.088998,-0.051427,chewing
5359285.0,-0.4375,1.623535,1.43457,0.527862,-0.331213,-0.240083,-0.419434,-1.505859,1.358398,-0.202778,0.102055,-0.016521,chewing
5359295.0,-0.464844,1.602539,1.435547,0.323219,-0.281384,-0.300303,-0.379395,-1.523438,1.345215,-0.209972,0.152949,-0.020518,chewing
5359305.0,-0.474121,1.594238,1.44873,0.175865,-0.430337,-0.471639,-0.342773,-1.553223,1.327148,-0.217966,0.186257,-0.070613,chewing
5359315.0,-0.478516,1.568848,1.471191,0.121773,-0.527596,-0.759418,-0.330566,-1.566895,1.327637,-0.207308,0.15668,-0.059421,chewing
5359325.0,-0.45752,1.601074,1.483887,0.031176,-0.613397,-0.906772,-0.312012,-1.563965,1.321289,-0.196383,0.192652,-0.124971,chewing
5359335.0,-0.285156,1.77832,1.522461,-0.211571,-0.70879,-1.491657,-0.319824,-1.554688,1.283691,-0.236086,0.146288,-0.159877,chewing
5359345.0,-0.293457,1.689453,1.522461,0.058888,-1.15698,-1.968625,-0.334473,-1.572754,1.253418,-0.23955,0.159611,-0.083936,chewing
5359355.0,-0.401855,1.534668,1.489746,0.271525,-1.523632,-2.354995,-0.365723,-1.566895,1.251465,-0.156413,0.12657,-0.01279,chewing
5359365.0,-0.495117,1.635254,1.452637,0.47457,-2.475436,-3.209008,-0.343262,-1.550781,1.257324,-0.122306,0.118043,0.120708,chewing
5359375.0,-0.346191,1.741211,1.466797,0.716251,-3.132533,-3.693969,-0.356445,-1.551758,1.273926,-0.069547,0.191853,0.260067,chewing
5359385.0,-0.493652,1.592285,1.438965,1.354962,-3.884223,-4.720649,-0.397461,-1.546387,1.314453,-0.085002,0.22676,0.155081,chewing
5359395.0,-0.516113,1.533691,1.700195,2.121841,-4.939415,-5.276224,-0.43457,-1.57959,1.327148,-0.130567,0.227825,0.107118,chewing
5359405.0,-0.574219,1.587891,1.405273,2.277455,-4.005731,-5.51524,-0.456055,-1.609863,1.314941,-0.116977,0.166273,0.111115,chewing
5359415.0,-0.475586,1.61084,1.436035,2.028312,-3.155449,-5.19815,-0.47168,-1.601074,1.300293,-0.080205,0.111648,0.079939,chewing
5359425.0,-0.509766,1.356934,1.567383,2.3931,-3.081905,-3.99294,-0.482422,-1.584473,1.288574,-0.070613,0.027712,0.08287,chewing
5359435.0,-0.546387,1.497559,1.506348,2.415482,-2.876462,-2.350199,-0.495605,-1.564941,1.299316,-0.053559,-0.006662,0.094861,chewing
5359445.0,-0.628418,1.5,1.480469,2.486361,-2.608934,-2.01872,-0.525391,-1.523926,1.284668,-0.040769,0.006129,0.113779,chewing
5359455.0,-0.564453,1.546387,1.404785,1.640876,-1.333911,-1.396796,-0.511719,-1.520996,1.303711,-0.047697,0.022383,0.077274,chewing
5359465.0,-0.684082,1.544922,1.376465,0.58675,-0.279519,-1.364021,-0.512695,-1.515625,1.314453,-0.047164,0.049296,0.066616,chewing
5359475.0,-0.703613,1.552734,1.458496,0.40449,-0.402358,-0.366386,-0.477539,-1.538086,1.341309,-0.057289,0.049562,0.013856,chewing
5359485.0,-0.656738,1.504883,1.455566,0.193452,-0.526263,0.058089,-0.408691,-1.539551,1.366211,-0.073544,0.132432,-0.076475,chewing
5359495.0,-0.675781,1.613281,1.366699,-0.009326,-0.617127,0.306965,-0.410156,-1.532227,1.396484,-0.12124,0.201979,-0.076741,chewing
5359505.0,-0.67627,1.586426,1.327148,-0.118842,-0.440196,0.753556,-0.413574,-1.566895,1.394531,-0.183859,0.162009,-0.11751,chewing
5359515.0,-0.637695,1.567383,1.324707,-0.307231,-0.261666,1.128469,-0.396973,-1.577637,1.36084,-0.192919,0.110582,-0.151084,chewing
5359525.0,-0.593262,1.560547,1.220703,-1.2617,-0.048763,1.49219,-0.367188,-1.579102,1.296875,-0.163874,0.05276,-0.138294,chewing
5359535.0,-0.529297,1.711914,1.339355,-2.604937,0.086067,1.419179,-0.343262,-1.578613,1.279297,-0.090331,0.050361,-0.094061,chewing
5359545.0,-0.383301,1.662598,1.429688,-2.6092,1.00483,0.939014,-0.321289,-1.55957,1.255371,-0.018919,0.094061,-0.071945,chewing
5359555.0,-0.418457,1.654785,1.31543,0.069813,-0.375446,0.438331,-0.332031,-1.552246,1.278809,0.030377,0.136695,-0.031443,chewing
5359565.0,-0.448242,1.664551,1.411621,0.419145,-0.049562,0.508677,-0.340332,-1.535645,1.302734,0.041835,0.134564,-0.068747,chewing
5359575.0,-0.429199,1.469238,1.521484,-0.811378,0.234753,0.74796,-0.338379,-1.533203,1.331055,0.01279,0.112447,-0.054625,chewing
5359585.0,-0.397949,1.464844,1.523926,-1.595844,-0.017853,0.640576,-0.358398,-1.566406,1.336914,0.011191,0.11298,0.055957,chewing
5359595.0,-0.519043,1.563477,1.487793,-1.096227,-0.384505,0.129767,-0.366699,-1.567871,1.336426,0.025047,0.084735,0.086867,chewing
5359605.0,-0.510742,1.523926,1.654785,-0.966193,-1.243047,0.6094,-0.367188,-1.562988,1.316406,0.028245,0.069014,0.060221,chewing
5359615.0,-0.530762,1.574219,1.543945,-1.310462,-0.926224,0.223029,-0.409668,-1.563477,1.284668,0.021051,0.077541,0.147354,chewing
5359625.0,-0.592285,1.674805,1.478516,-1.36562,-1.660861,-0.053292,-0.439941,-1.567871,1.271484,0.038371,0.064217,0.1303,chewing
5359635.0,-0.498535,1.677734,1.499023,-1.123139,-1.983014,-0.316291,-0.463867,-1.557617,1.274414,0.067149,0.036505,0.161743,chewing
5359645.0,-0.507324,1.682617,1.46582,-1.190554,-1.96143,-0.45645,-0.466797,-1.557129,1.287109,0.093528,0.027712,0.189188,chewing
5359655.0,-0.444336,1.628906,1.54541,-1.008294,-2.125038,-0.705859,-0.477051,-1.54541,1.322754,0.071945,0.033841,0.109783,chewing
5359665.0,-0.408691,1.631348,1.567383,-0.549979,-2.178064,-1.11408,-0.474121,-1.538086,1.342285,0.022916,0.067415,0.065017,chewing
5359675.0,-0.429687,1.591309,1.605957,-0.495087,-1.555608,-1.005096,-0.476562,-1.544434,1.325684,0.011991,0.063685,-0.00826,chewing
5359685.0,-0.413086,1.434082,1.484863,0.116977,-1.228658,-0.327482,-0.438965,-1.553711,1.341797,-0.003198,0.096726,-0.064217,chewing
5359695.0,-0.215332,1.460938,1.317383,0.570496,-0.269926,0.043966,-0.457031,-1.539063,1.338379,-0.001332,0.073544,-0.011458,chewing
5359705.0,1.845703,3.405762,0.477051,1.282484,8.731176,8.731176,-0.432617,-1.533203,1.340332,-0.017587,0.039703,-0.063951,chewing
5359715.0,-1.302246,1.353516,1.530762,2.154616,8.044236,6.414551,-0.40918,-1.524414,1.351563,-0.054092,0.056757,-0.08287,chewing
5359725.0,-1.623535,1.668945,1.587402,0.684276,3.572462,2.807449,-0.413086,-1.520508,1.333984,-0.127902,0.12657,-0.105519,chewing
5359735.0,-0.65918,1.782227,1.338379,-0.052493,-0.536922,0.220098,-0.437988,-1.576172,1.291992,-0.142291,0.110049,-0.06555,chewing
5359745.0,-0.239258,1.67334,1.418945,-0.051161,-0.044233,0.980582,-0.44043,-1.590332,1.262207,-0.094061,0.036772,0.002931,chewing
5359755.0,1.874023,1.25293,1.45166,-0.020784,5.738269,5.812879,-0.433594,-1.578613,1.248535,-0.012524,-0.014655,0.073277,chewing
5359765.0,-1.624512,1.906738,1.432129,0.055424,5.261302,4.36279,-0.42627,-1.582031,1.269043,0.042101,-0.033308,0.088732,chewing
5359775.0,-0.881348,1.363281,1.293945,0.508144,0.717051,1.499651,-0.435547,-1.594238,1.271484,0.107917,-0.034107,0.04743,chewing
5359785.0,-0.121582,1.759766,1.468262,-0.116178,0.010658,1.080239,-0.416504,-1.563477,1.303223,0.150551,-0.003198,0.022116,chewing
5359795.0,-0.118652,1.352539,1.476563,0.563568,-0.134564,0.812178,-0.400879,-1.524902,1.35498,0.119109,0.073277,0.00373,chewing
5359805.0,-0.244141,1.543945,1.419922,0.805783,0.039969,1.15698,-0.412109,-1.52002,1.373535,0.090864,0.098058,0.039703,chewing
5359815.0,-0.155762,1.72168,1.469727,0.475103,0.408753,1.119142,-0.404785,-1.533203,1.362305,0.055691,0.077541,0.113247,chewing
5359825.0,-0.193848,1.408691,1.48584,0.301902,0.886521,0.754622,-0.409668,-1.538574,1.362305,0.077008,0.071945,0.187856,chewing
5359835.0,-0.124023,1.133789,1.501953,0.593678,0.712521,-0.79619,-0.400879,-1.547852,1.356934,0.066083,0.035706,0.248077,chewing
5359845.0,-0.231445,1.567383,1.379395,1.324851,0.955534,-2.680879,-0.404785,-1.539063,1.336426,0.059954,0.040236,0.218233,chewing
5359855.0,-0.424805,2.134766,1.282227,2.30943,1.645939,-2.392034,-0.396484,-1.532227,1.331543,0.037571,0.067149,0.147354,chewing
5359865.0,-0.573242,2.04248,1.257813,1.24891,1.468741,-1.718417,-0.411621,-1.527344,1.314453,-0.000533,0.107917,0.034374,chewing
5359875.0,-0.494629,1.86084,1.231934,1.131133,1.128469,-1.872698,-0.435547,-1.531738,1.278809,-0.038904,0.074343,-0.018119,chewing
5359885.0,-0.338379,1.790039,1.312988,0.879593,0.672018,-2.183926,-0.441895,-1.543457,1.263184,-0.037571,0.087933,0.015721,chewing
5359895.0,-0.04541,1.905762,1.378418,1.435167,0.586217,-0.834294,-0.448242,-1.558594,1.25,0.015721,0.081804,0.133764,chewing
5359905.0,-0.706055,1.85791,1.236816,0.62672,0.855877,-0.554775,-0.439941,-1.550781,1.270508,0.058355,0.153482,0.200913,chewing
5359915.0,-0.696777,1.813477,1.277832,0.229691,-0.102855,-0.53932,-0.466797,-1.539063,1.275391,0.109516,0.149752,0.225694,chewing
5359925.0,-0.621582,1.698242,1.27832,0.087133,0.086867,0.174,-0.483398,-1.533691,1.31543,0.113513,0.122839,0.221963,chewing
5359935.0,-0.562012,1.750488,1.311523,0.025047,0.280585,0.118576,-0.518066,-1.559082,1.345215,0.087133,0.05276,0.20411,chewing
5359945.0,-0.589844,1.77002,1.309082,-0.305632,0.235286,0.025847,-0.535156,-1.570801,1.346191,0.087133,-0.016521,0.153749,chewing
5359955.0,-0.631836,1.67627,1.261719,-0.383972,-0.141758,0.501482,-0.51709,-1.601563,1.338867,0.071678,-0.064484,0.084469,chewing
5359965.0,-0.606934,1.583984,1.305176,-0.211571,-0.483096,0.213703,-0.515137,-1.618652,1.316406,0.06928,-0.066349,-0.019185,chewing
5359975.0,-0.345215,1.517578,1.313965,-0.212104,-0.153749,0.355194,-0.497559,-1.632813,1.286133,0.115378,-0.063951,-0.031443,chewing
5359985.0,-0.288086,1.581543,1.384766,0.02638,-0.196116,0.391167,-0.475586,-1.611816,1.267578,0.181994,-0.024248,-0.005329,chewing
5359995.0,-0.319824,1.672363,1.285645,-0.089531,0.123905,0.770609,-0.467773,-1.57959,1.28125,0.283783,-0.010925,0.049828,chewing
5360005.0,-0.487305,1.684082,1.251465,0.124438,0.302435,0.667755,-0.449707,-1.537598,1.298828,0.353329,-0.038371,0.073277,chewing
5360015.0,-0.553711,1.812988,1.21582,-0.036505,0.194251,0.521201,-0.431641,-1.513184,1.338867,0.400493,-0.085534,0.125237,chewing
5360025.0,-0.567871,1.786133,1.224609,-0.001865,-0.038371,0.347201,-0.402832,-1.471191,1.399902,0.407954,-0.094594,0.146821,chewing
5360035.0,-0.397949,1.88916,1.262207,-0.24328,-0.241415,-0.671219,-0.369629,-1.446777,1.427734,0.367718,-0.102055,0.148686,chewing
5360045.0,-0.517578,1.713379,1.286133,-0.528129,-0.112714,-0.424741,-0.342773,-1.42627,1.433594,0.295773,-0.088732,0.118576,chewing
5360055.0,-0.399414,1.582031,1.303223,-0.604337,0.128968,-0.724512,-0.342773,-1.446777,1.425781,0.205709,-0.06475,0.148153,chewing
5360065.0,-0.384766,1.577637,1.366699,-0.663758,0.14389,-1.03947,-0.378418,-1.460938,1.387695,0.21317,-0.123106,0.252073,chewing
5360075.0,-0.41748,1.569336,1.416016,-0.427406,-0.105253,-2.14902,-0.374023,-1.455566,1.393066,0.236619,-0.179329,0.274456,chewing
5360085.0,-0.414062,1.686035,1.285156,-0.533191,0.320288,-1.989409,-0.373535,-1.430664,1.390137,0.173467,-0.158545,0.263531,chewing
5360095.0,-0.544434,1.48584,1.327637,-0.454851,0.600873,-1.795957,-0.412598,-1.43457,1.389648,0.120974,-0.103654,0.242214,chewing
5360105.0,-0.578613,1.572754,1.381348,0.100723,0.892916,-1.959565,-0.43457,-1.457031,1.372559,0.106052,-0.118842,0.23502,chewing
5360115.0,-0.571289,1.683105,1.29834,0.607534,0.969124,-2.640377,-0.435059,-1.470703,1.40332,0.100989,-0.13483,0.25607,chewing
5360125.0,-0.481445,1.844727,1.217285,0.110315,2.06162,-1.288879,-0.409668,-1.464355,1.403809,0.072478,-0.146288,0.333078,chewing
5360135.0,-0.689941,1.551758,1.260254,-2.061354,2.054426,0.408221,-0.418945,-1.438965,1.418457,0.076741,-0.151617,0.401559,chewing
5360145.0,-0.70752,1.582031,1.347168,-2.284916,1.156714,1.14872,-0.46875,-1.387207,1.453613,0.003198,-0.240083,0.522,chewing
5360155.0,-0.729004,1.590332,1.521484,-2.242548,0.488426,1.083436,-0.521484,-1.371094,1.479492,-0.115112,-0.352796,0.647237,chewing
5360165.0,-0.707031,1.652344,1.407715,-2.301703,-0.243547,1.229191,-0.600098,-1.349609,1.492676,-0.314159,-0.539054,0.733838,chewing
5360175.0,-0.609863,1.645996,1.467773,-2.618793,-0.835093,1.382407,-0.531738,-1.336914,1.486328,-0.540919,-0.562502,0.937948,chewing
5360185.0,-0.532715,1.82373,1.261719,-4.455519,-1.640343,1.968358,-0.757324,-1.369629,1.583008,-0.886521,-0.622456,0.29151,chewing
5360195.0,-0.651367,1.745605,1.183594,-4.343871,-1.853779,2.24841,-0.773437,-1.375977,1.65625,-1.264098,-0.988576,0.041035,chewing
5360205.0,-0.323242,1.372559,1.425293,-3.435234,-1.210273,3.723547,-0.694824,-1.378418,1.678711,-1.392799,-1.097559,-0.156147,chewing
5360215.0,-0.091797,1.47998,1.403809,-2.794925,0.396763,4.387038,-0.685547,-1.309082,1.699219,-1.732539,-1.215335,-0.211038,chewing
5360225.0,-0.333008,1.389648,1.376465,-2.299571,0.903308,5.171237,-0.5,-1.256348,1.632813,-2.071746,-1.311528,-0.010658,chewing
5360235.0,-0.516602,1.71582,1.554199,-2.424542,0.756753,5.526698,-0.49707,-1.328613,1.607422,-2.300104,-0.973654,-0.550778,chewing
5360245.0,-0.521484,1.387207,1.349609,-2.859142,-0.045299,4.478701,-0.443848,-1.355469,1.558105,-2.735504,-0.45645,-0.536123,chewing
5360255.0,0.376953,0.359375,1.905273,-0.706126,0.162809,2.399495,-0.556641,-1.550781,1.506348,-2.676882,-0.102055,-0.25687,chewing
5360265.0,-0.383789,1.271973,1.646484,0.428205,1.210806,3.722481,-0.701172,-1.42627,1.654297,-2.765614,0.364521,-0.719182,chewing
5360275.0,-0.741699,1.566895,1.53125,-0.67042,0.786064,4.578092,-0.634766,-1.071289,1.724121,-3.516772,-0.215568,-0.004263,chewing
5360285.0,-0.229492,1.451172,1.772461,-0.788196,0.897712,2.187923,-0.828125,-1.042969,1.776855,-4.24528,-1.171636,0.220897,chewing
5360295.0,-0.219727,1.503906,1.508789,-0.724245,0.923026,2.325418,-0.744629,-1.008789,1.749023,-4.678282,-1.691237,0.669354,chewing
5360305.0,-0.057129,1.59375,1.45752,-0.631783,1.74906,3.137063,-0.81543,-1.077148,1.700195,-5.016689,-1.916132,1.545216,chewing
5360315.0,-0.134277,1.573242,1.437988,-0.26966,3.018487,3.542352,-0.768066,-1.156738,1.61084,-5.679914,-2.207375,1.585985,chewing
5360325.0,-0.219727,1.530273,1.866699,-0.222763,3.194086,2.207908,-0.574707,-1.135254,1.303223,-7.187293,-1.681378,1.147387,chewing
5360335.0,-0.152832,1.477539,1.756348,-0.187057,2.366453,0.407688,-0.756836,-1.538574,1.157715,-6.676484,-1.667256,0.668554,chewing
5360345.0,-0.222168,1.338867,1.685059,0.564634,1.488193,-0.830297,-0.689941,-1.501465,1.245605,-6.657032,-2.276922,0.324551,chewing
5360355.0,-0.355957,1.34375,1.746094,0.865737,0.364787,-1.912135,-0.550781,-1.16748,1.13623,-7.237121,-1.872698,1.414116,chewing
5360365.0,-0.611816,1.366699,2.48584,-0.587283,-0.867602,-3.254573,-0.709473,-1.393555,1.18457,-7.391935,-1.511109,1.620358,chewing
5360375.0,-0.65332,1.48291,1.831055,-0.892383,-1.629418,-1.93585,-0.586914,-1.42041,1.007813,-6.754291,1.151917,-1.288612,chewing
5360385.0,-0.561035,1.385254,1.517578,-0.767678,-1.068781,1.541485,-0.237305,-1.471191,0.757812,-7.812946,2.864205,-4.127237,chewing
5360395.0,-0.391602,1.286621,1.599121,-0.180928,0.280851,3.620426,-0.948242,-1.350586,0.673828,-7.84732,1.110882,-2.857544,chewing
5360405.0,-0.503906,1.289063,1.628418,0.444726,-0.093528,2.83596,-0.499512,-1.82666,0.461914,-8.185994,-0.721847,-1.418646,chewing
5360415.0,-0.427734,1.552246,1.688477,0.003464,-0.555574,3.127204,-0.472656,-1.894043,0.128418,-7.811614,-1.482064,-1.325384,chewing
5360425.0,-0.655273,1.439941,1.618652,-0.203577,-0.957666,2.313694,-0.317871,-2.081543,0.069336,-6.650371,-0.609133,-2.660361,chewing
5360435.0,-0.106934,1.513672,1.581055,-0.243014,-2.868469,1.948907,-0.430176,-1.607422,-0.068359,-6.893651,-1.219865,-2.109583,chewing
5360445.0,0.064941,1.486328,1.691406,-0.212637,-1.145789,2.538321,-0.603516,-1.525391,-0.382813,-6.314095,-2.325152,-0.01732,chewing
5360455.0,-0.468262,1.271973,1.940918,0.092462,-0.707724,0.847084,-0.446777,-1.666504,-0.344727,-6.445727,-3.260968,1.71362,chewing
5360465.0,-0.445312,1.664063,1.739258,-0.773807,-1.106885,-0.693868,-0.424805,-1.097656,-0.685059,-6.693005,-4.024117,1.397329,chewing
5360475.0,-0.009277,1.552246,1.758789,-0.421544,-0.567299,-0.144689,-0.223633,-2.580078,-0.223145,-6.857678,-3.966827,-0.193452,chewing
5360485.0,0.050781,1.57666,1.659668,-0.971789,-0.326417,-0.751158,0.099121,-2.265625,-0.59668,-6.849951,-2.07974,-3.499452,chewing
5360495.0,0.046875,1.621582,1.630859,-1.161243,-0.062352,-1.25344,0.165527,-2.294922,-0.622559,-5.930922,-0.801253,-3.498386,chewing
5360505.0,0.037598,1.621582,1.533691,-1.17883,0.914766,-1.675783,0.394043,-2.46875,-0.556641,-4.093663,1.700297,-6.713522,chewing
5360515.0,0.001465,1.566895,1.615723,-0.77434,1.38747,-1.246778,0.159668,-2.100098,-0.691895,-3.457084,1.303002,-3.081106,chewing
5360525.0,-0.087402,1.510254,1.791992,-0.424741,1.434368,-0.715718,-0.1875,-1.933594,-0.862793,-3.065917,1.661927,-2.932952,chewing
5360535.0,-0.111816,1.515625,1.794434,-0.22143,1.103421,-0.57849,-0.164062,-2.049805,-0.593262,-2.729908,0.370383,-0.630184,chewing
5360545.0,-0.123047,1.375488,1.833008,-0.358925,1.091164,-0.528662,0.071777,-1.950195,-0.587891,-3.09283,-0.396763,-0.077274,chewing
5360555.0,-0.176758,1.464844,1.84668,-0.514273,1.31819,-0.317623,0.206543,-2.071289,-0.775391,-2.6529,-0.469773,-0.417547,chewing
5360565.0,-0.207031,1.45459,1.82666,-0.471905,1.218799,-0.140426,0.185547,-2.205566,-0.841797,-2.499418,0.637911,-1.599841,chewing
5360575.0,-0.166504,1.428711,1.754395,-0.268328,0.80445,0.367185,0.022949,-2.052734,-0.941895,-1.835394,0.473237,-1.540953,chewing
5360585.0,-0.269531,1.474609,1.771484,0.034907,0.583286,0.706658,0.168945,-1.896973,-0.775879,-1.910536,0.43913,-1.584386,chewing
5360595.0,-0.019043,1.50293,1.628906,0.496686,0.906772,1.125804,0.168945,-1.942383,-0.774414,-1.818074,0.184658,-1.4349,chewing
5360605.0,-0.086426,1.434082,1.861328,0.608867,0.936882,2.088799,0.382813,-1.724609,-0.749512,-1.906806,0.703461,-1.565467,chewing
5360615.0,-0.382324,1.797852,1.661621,-0.00906,0.348799,2.955335,0.176758,-1.914551,-0.806641,-1.697899,0.899311,-2.061087,chewing
5360625.0,-0.21582,1.627441,1.780273,-0.374646,0.626187,1.254239,0.268555,-1.79541,-0.75293,-1.511109,0.892649,-2.336609,chewing
5360635.0,-0.227539,1.558105,1.76123,-0.592346,0.672285,0.596876,0.200684,-1.78125,-0.753418,-1.284882,0.943277,-2.341672,chewing
5360645.0,-0.149902,1.459961,1.721191,-0.748227,0.488426,0.490025,0.293945,-1.869629,-0.750977,-1.154315,0.754089,-1.982214,chewing
5360655.0,-0.199219,1.524902,1.801758,-0.742631,0.425541,0.288046,0.289551,-1.640625,-0.961914,-0.911035,0.874263,-1.869501,chewing
5360665.0,-0.321289,1.666504,1.744629,-0.809779,0.099124,-0.013323,0.227051,-1.564453,-0.896484,-0.955002,0.52653,-1.039737,chewing
5360675.0,-0.307129,1.566895,1.744629,-1.239583,-0.340006,-0.49562,0.176758,-1.54541,-0.80127,-1.200147,0.426073,-1.002965,chewing
5360685.0,1.393066,-0.728516,1.436523,-0.061819,1.723213,-2.4789,0.200195,-1.606445,-0.747559,-1.454086,0.053825,-0.699997,chewing
5360695.0,-0.439941,1.61084,1.787598,0.748227,0.798055,0.371715,0.408203,-1.659668,-0.752441,-1.502848,0.165473,-0.919562,chewing
5360705.0,-0.26416,1.356445,1.831543,-0.01279,0.359724,1.875096,0.153809,-1.570801,-0.617187,-1.172168,1.203345,-1.650735,chewing
5360715.0,-0.241211,1.270508,1.851563,0.125504,0.036772,1.083703,0.143066,-1.678223,-0.743652,-1.119942,-0.09113,-0.323219,chewing
5360725.0,-0.291504,1.301758,1.862305,0.212371,-0.310695,0.398628,0.206055,-1.836914,-0.429199,-1.359492,-0.956867,-0.147354,chewing
5360735.0,-0.246094,1.263184,1.847168,0.401293,-1.027479,-0.086867,0.131348,-1.718262,-0.827637,-1.272358,-1.588649,0.0,chewing
5360745.0,-0.271484,1.37207,1.824219,0.98298,-1.772242,-0.87826,-0.243164,-1.716309,-0.698242,-1.364821,-2.331813,1.488992,chewing
5360755.0,-0.224609,1.342285,1.813965,1.382674,-2.670753,-1.629152,0.075195,-1.781738,-0.64209,-1.548413,-2.245746,1.322187,chewing
5360765.0,-0.186035,1.213867,1.935059,2.006196,-3.10109,-1.825001,0.166504,-2.043457,-0.693359,-0.73517,-2.033109,0.436732,chewing
5360775.0,-0.115234,1.367188,1.633789,2.946276,-1.609433,-1.692836,0.220215,-1.976074,-0.54248,-0.571828,-1.898279,1.11408,chewing
