time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6042123.0,-1.21875,1.537109,-0.024414,0.180395,0.259801,0.037838,-1.039063,-1.628906,0.547852,0.093262,0.201179,-0.105519,chewing,left_chewing,69.356,l_gy,non_chewing
6042133.0,-1.212402,1.556641,-0.009766,0.150551,0.276855,0.035706,-1.037598,-1.634766,0.531738,0.123106,0.140426,-0.084469,chewing,left_chewing,69.356,l_gy,non_chewing
6042143.0,-1.207031,1.558594,-0.020508,0.195051,0.266995,0.054625,-1.069336,-1.643066,0.531738,0.13936,0.151084,-0.154282,chewing,left_chewing,69.356,l_gy,non_chewing
6042153.0,-1.24707,1.546387,-0.012207,0.220364,0.259801,0.074876,-1.041504,-1.630371,0.527832,0.143623,0.179063,-0.158812,chewing,left_chewing,69.356,l_gy,non_chewing
6042163.0,-1.226074,1.532715,-0.021484,0.235286,0.286181,0.087933,-1.074219,-1.614746,0.536621,0.123106,0.207041,-0.173201,chewing,left_chewing,69.356,l_gy,non_chewing
6042173.0,-1.206055,1.544434,-0.033203,0.207574,0.347467,0.067681,-1.062988,-1.60791,0.538574,0.135896,0.263798,-0.153482,chewing,left_chewing,69.356,l_gy,non_chewing
6042183.0,-1.208984,1.537109,-0.040039,0.14309,0.385305,0.066349,-1.026367,-1.615234,0.531738,0.129501,0.329348,-0.115911,chewing,left_chewing,69.356,l_gy,non_chewing
6042193.0,-1.198242,1.526367,-0.05127,0.138028,0.397562,0.100723,-1.026855,-1.608887,0.550293,0.127636,0.393032,-0.097259,chewing,left_chewing,69.356,l_gy,non_chewing
6042203.0,-1.17334,1.523926,-0.033691,0.185724,0.350398,0.103654,-1.008301,-1.60791,0.557129,0.126037,0.53026,-0.090597,chewing,left_chewing,69.356,l_gy,non_chewing
6042213.0,-1.156738,1.522461,-0.098633,0.358658,0.298704,0.153749,-1.03125,-1.608887,0.501953,0.06928,0.702395,-0.125504,chewing,left_chewing,69.356,l_gy,non_chewing
6042223.0,-1.171387,1.499512,-0.051758,0.47457,0.188922,0.154815,-1.056152,-1.619141,0.529785,0.107651,0.689338,-0.110582,chewing,left_chewing,69.356,l_gy,non_chewing
6042233.0,-1.147461,1.496094,-0.020508,0.441262,0.10845,0.110582,-1.059082,-1.61084,0.550781,0.108184,0.594744,0.015188,chewing,left_chewing,69.356,l_gy,non_chewing
6042243.0,-1.149902,1.500977,-0.036621,0.409819,0.031176,0.096459,-1.033691,-1.600586,0.524414,0.057289,0.515338,0.065283,chewing,left_chewing,80.970,l_gy,non_chewing
6042253.0,-1.157227,1.496094,-0.051758,0.363188,-0.041568,0.068481,-1.054199,-1.605469,0.509277,0.030643,0.427139,0.157479,chewing,left_chewing,80.970,l_gy,non_chewing
6042263.0,-1.171387,1.507324,-0.091309,0.333345,-0.128701,0.024515,-1.072266,-1.611816,0.514648,0.021051,0.381574,0.163608,chewing,left_chewing,80.970,l_gy,non_chewing
6042273.0,-1.182617,1.519043,-0.071289,0.353862,-0.159611,0.0,-1.070313,-1.598145,0.516113,0.023449,0.389302,0.119375,chewing,left_chewing,80.970,l_gy,non_chewing
6042283.0,-1.204102,1.51416,-0.048828,0.385305,-0.132698,-0.010392,-1.073242,-1.609863,0.503418,0.035706,0.409553,0.109783,chewing,left_chewing,80.970,l_gy,non_chewing
6042293.0,-1.202148,1.502441,-0.043457,0.378377,-0.079139,-0.016254,-1.083984,-1.606934,0.509277,0.063951,0.433801,0.115112,chewing,left_chewing,80.970,l_gy,non_chewing
6042303.0,-1.217285,1.481934,-0.030762,0.365853,-0.02638,-0.032242,-1.110352,-1.602539,0.504395,0.059421,0.428738,0.132432,chewing,left_chewing,80.970,l_gy,non_chewing
6042313.0,-1.216309,1.480957,-0.033691,0.276588,0.018919,-0.071145,-1.13916,-1.584473,0.490723,0.045565,0.403158,0.154548,chewing,left_chewing,80.970,l_gy,non_chewing
6042323.0,-1.208496,1.472656,-0.074219,0.178796,0.034907,-0.09113,-1.13916,-1.59082,0.491211,0.003464,0.363455,0.168937,chewing,left_chewing,80.970,l_gy,non_chewing
6042333.0,-1.19873,1.468262,-0.083008,0.09113,0.077008,-0.106585,-1.141113,-1.602539,0.499023,-0.000266,0.354129,0.189188,chewing,left_chewing,80.970,l_gy,non_chewing
6042343.0,-1.191895,1.48291,-0.092285,0.062086,0.054891,-0.073011,-1.160645,-1.611816,0.514648,0.000533,0.402625,0.164141,chewing,left_chewing,80.970,l_gy,non_chewing
6042353.0,-1.183594,1.50293,-0.065918,0.017853,-0.020251,-0.063685,-1.174316,-1.618164,0.544434,0.047697,0.410086,0.116444,chewing,left_chewing,80.970,l_gy,non_chewing
6042363.0,-1.183594,1.535645,-0.018555,0.062086,-0.112714,-0.06928,-1.163086,-1.618652,0.570801,0.059421,0.475902,0.062885,chewing,left_chewing,80.970,l_gy,non_chewing
6042373.0,-1.205566,1.539063,-0.086914,0.072478,-0.164674,-0.06475,-1.146973,-1.609863,0.527344,0.006928,0.489492,0.074077,chewing,left_chewing,80.970,l_gy,non_chewing
6042383.0,-1.242676,1.525879,-0.178711,0.202245,-0.293109,-0.057822,-1.164551,-1.602051,0.5,0.001865,0.445259,0.098325,chewing,left_chewing,80.970,l_gy,non_chewing
6042393.0,-1.240723,1.536133,-0.100586,0.242481,-0.311228,-0.082337,-1.117676,-1.637695,0.57959,0.04743,0.395963,0.08287,chewing,left_chewing,80.970,l_gy,non_chewing
6042403.0,-1.244629,1.536133,-0.065918,0.287247,-0.269394,-0.05649,-1.088867,-1.653809,0.608398,0.076475,0.43087,0.020251,chewing,left_chewing,80.970,l_gy,non_chewing
6042413.0,-1.26123,1.521973,-0.10498,0.206508,-0.215568,-0.014389,-1.109375,-1.619141,0.533203,0.039969,0.389568,-0.060221,chewing,left_chewing,80.970,l_gy,non_chewing
6042423.0,-1.285645,1.506836,-0.141113,0.152683,-0.200913,-0.019185,-1.145996,-1.615234,0.554687,0.046631,0.260334,-0.095127,chewing,left_chewing,80.970,l_gy,non_chewing
6042433.0,-1.290527,1.51416,-0.144531,0.118842,-0.180129,0.014389,-1.130859,-1.637695,0.565918,0.022916,0.163341,-0.137495,chewing,left_chewing,80.970,l_gy,non_chewing
6042443.0,-1.29248,1.521973,-0.125,0.029844,-0.126303,-0.008793,-1.084961,-1.649414,0.595703,0.046098,0.131366,-0.182793,chewing,left_chewing,80.970,l_gy,non_chewing
6042453.0,-1.285645,1.526855,-0.129883,-0.000266,-0.081538,-0.001066,-1.080566,-1.644531,0.554687,0.030377,0.115112,-0.206775,chewing,left_chewing,80.970,l_gy,non_chewing
6042463.0,-1.299316,1.516113,-0.122559,-0.094061,-0.075409,0.021051,-1.075195,-1.629883,0.554199,0.061286,0.114845,-0.290977,chewing,left_chewing,80.970,l_gy,non_chewing
6042473.0,-1.306152,1.51416,-0.115234,-0.190787,-0.031709,0.05649,-1.058105,-1.627441,0.56543,0.057822,0.054891,-0.30057,chewing,left_chewing,80.970,l_gy,non_chewing
6042483.0,-1.283691,1.539551,-0.115723,-0.188123,-0.002398,0.088199,-1.027832,-1.624512,0.552246,0.060487,0.037038,-0.298172,chewing,left_chewing,80.970,l_gy,non_chewing
6042493.0,-1.285156,1.555664,-0.100098,-0.274989,0.045832,0.115112,-1.043945,-1.620605,0.519043,0.035972,-0.008527,-0.301369,chewing,left_chewing,80.970,l_gy,non_chewing
6042503.0,-1.263184,1.536621,-0.092285,-0.256337,0.13936,0.167072,-1.020996,-1.618164,0.541992,0.075142,-0.022916,-0.325617,chewing,left_chewing,80.970,l_gy,non_chewing
